date,wind,cyclone_id,cyclone_number,year
2006-03-07,4.911145070497664,2006_29.0,128,2006
2006-03-08,12.480545118832897,2006_30.0,128,2006
2006-03-09,13.199990928581448,2006_31.0,128,2006
2006-03-10,18.700984273889595,2006_31.0,128,2006
2006-03-11,14.75371716771149,2006_31.0,128,2006
2006-03-12,9.781931557458767,2006_31.0,128,2006
2006-03-13,15.662709277336102,2006_33.0,128,2006
2006-03-14,13.43657791601799,2006_33.0,128,2006
2006-03-15,12.634810903038597,2006_34.0,128,2006
2006-03-16,11.637271616829548,2006_34.0,128,2006
2006-03-17,0.0,2006_nan,128,2006
2006-03-18,0.0,2006_nan,128,2006
2006-03-19,0.0,2006_nan,128,2006
2006-03-20,13.339037666811697,2006_35.0,128,2006
2006-03-21,12.367094048834089,2006_35.0,128,2006
2006-03-22,10.767018896960629,2006_35.0,128,2006
2006-03-23,5.759952771037543,2006_35.0,128,2006
2006-03-24,0.0,2006_nan,128,2006
2006-03-25,15.697989793006464,2006_39.0,128,2006
2006-03-26,19.422505408089343,2006_37.0,128,2006
2006-03-27,22.853016725919215,2006_37.0,128,2006
2006-03-28,22.033263567696107,2006_37.0,128,2006
2006-03-29,13.896608169366823,2006_40.0,128,2006
2006-03-30,21.908052325807176,2006_41.0,128,2006
2006-03-31,16.580002684765503,2006_41.0,128,2006
2006-04-01,0.0,2006_nan,128,2006
2006-04-02,0.0,2006_nan,128,2006
2006-04-03,17.028272766224216,2006_42.0,128,2006
2006-04-04,14.783463484845326,2006_44.0,128,2006
2006-04-05,9.339887449353649,2006_42.0,128,2006
2006-04-06,0.0,2006_nan,128,2006
2006-04-07,15.028351770086658,2006_43.0,128,2006
2006-04-08,19.378923594614193,2006_43.0,128,2006
2006-04-09,12.204526966823598,2006_43.0,128,2006
2006-04-10,0.0,2006_nan,128,2006
2006-04-11,0.0,2006_nan,128,2006
2006-04-12,14.204447962961156,2006_45.0,128,2006
2006-04-13,21.968928509708977,2006_45.0,128,2006
2006-04-14,12.585003116209853,2006_45.0,128,2006
2006-04-15,10.126435416357593,2006_49.0,128,2006
2006-04-16,13.763787404490168,2006_49.0,128,2006
2006-04-17,16.96117060896882,2006_48.0,128,2006
2006-04-18,9.512831153620128,2006_48.0,128,2006
2006-04-19,14.759251366248018,2006_47.0,128,2006
2006-04-20,11.763174633535543,2006_50.0,128,2006
2006-04-21,8.00891270131883,2006_50.0,128,2006
2006-04-22,0.0,2006_nan,128,2006
2006-04-23,0.0,2006_nan,128,2006
2006-04-24,0.0,2006_nan,128,2006
2006-04-25,0.0,2006_nan,128,2006
2006-04-26,0.0,2006_nan,128,2006
2006-04-27,10.240578261173468,2006_51.0,128,2006
2006-04-28,0.0,2006_nan,128,2006
2006-04-29,0.0,2006_nan,128,2006
2006-04-30,0.0,2006_nan,128,2006
2006-05-01,0.0,2006_nan,128,2006
2006-05-02,17.95732634554374,2006_53.0,128,2006
2006-05-03,0.0,2006_nan,128,2006
2006-05-04,18.753559159986608,2006_54.0,128,2006
2006-05-05,11.11221453067652,2006_54.0,128,2006
2006-05-06,0.0,2006_nan,128,2006
2006-05-07,0.0,2006_nan,128,2006
2006-05-08,0.0,2006_nan,128,2006
2006-05-09,13.574932879431174,2006_57.0,128,2006
2006-05-10,10.046189537577945,2006_57.0,128,2006
2006-05-11,0.0,2006_nan,128,2006
2006-05-12,0.0,2006_nan,128,2006
2006-05-13,0.0,2006_nan,128,2006
2006-05-14,9.200148936306332,2006_55.0,128,2006
2006-05-15,12.753796171573931,2006_55.0,128,2006
2006-05-16,10.82927863049656,2006_55.0,128,2006
2006-05-17,14.631273025090824,2006_55.0,128,2006
2006-05-18,20.00774690332711,2006_59.0,128,2006
2006-05-19,20.834417809720875,2006_59.0,128,2006
2006-05-20,19.32358160924892,2006_62.0,128,2006
2006-05-21,17.778156667923668,2006_61.0,128,2006
2006-05-22,17.630808631888627,2006_61.0,128,2006
2006-05-23,15.666859926238498,2006_61.0,128,2006
2006-05-24,18.43949339303868,2006_65.0,128,2006
2006-05-25,9.94242331501806,2006_65.0,128,2006
2006-05-26,0.0,2006_nan,128,2006
2006-05-27,16.42020270202328,2006_64.0,128,2006
2006-05-28,16.324737777268183,2006_66.0,128,2006
2006-05-29,15.96778197166217,2006_66.0,128,2006
2006-05-30,19.09529591961717,2006_66.0,128,2006
2006-05-31,0.0,2006_nan,128,2006
2006-06-01,0.0,2006_nan,128,2006
2006-06-02,0.0,2006_nan,128,2006
2006-06-03,0.0,2006_nan,128,2006
2006-06-04,0.0,2006_nan,128,2006
2006-06-05,0.0,2006_nan,128,2006
2006-06-06,0.0,2006_nan,128,2006
2006-06-07,0.0,2006_nan,128,2006
