date,wind,cyclone_id,cyclone_number,year
2006-02-06,0.0,2006_nan,133,2006
2006-02-07,19.016433590471653,2006_21.0,133,2006
2006-02-08,21.221811707277787,2006_21.0,133,2006
2006-02-09,11.382006709332224,2006_21.0,133,2006
2006-02-10,0.0,2006_nan,133,2006
2006-02-11,0.0,2006_nan,133,2006
2006-02-12,0.0,2006_nan,133,2006
2006-02-13,13.212442875288634,2006_22.0,133,2006
2006-02-14,18.86355135590009,2006_24.0,133,2006
2006-02-15,25.719039793023295,2006_24.0,133,2006
2006-02-16,19.752481995829783,2006_23.0,133,2006
2006-02-17,16.675467609520602,2006_23.0,133,2006
2006-02-18,7.374555194069385,2006_25.0,133,2006
2006-02-19,15.182617554292358,2006_26.0,133,2006
2006-02-20,19.011591166752194,2006_26.0,133,2006
2006-02-21,16.427812225011003,2006_26.0,133,2006
2006-02-22,0.0,2006_nan,133,2006
2006-02-23,14.51851372990908,2006_27.0,133,2006
2006-02-24,17.91512808170272,2006_27.0,133,2006
2006-02-25,17.758095198228755,2006_27.0,133,2006
2006-02-26,0.0,2006_nan,133,2006
2006-02-27,13.657945857479085,2006_28.0,133,2006
2006-02-28,18.611053547671027,2006_28.0,133,2006
2006-03-01,0.0,2006_nan,133,2006
2006-03-02,0.0,2006_nan,133,2006
2006-03-03,0.0,2006_nan,133,2006
2006-03-04,12.534503554564038,2006_29.0,133,2006
2006-03-05,13.15710088992336,2006_29.0,133,2006
2006-03-06,11.09699548470107,2006_30.0,133,2006
2006-03-07,8.942116929540747,2006_30.0,133,2006
2006-03-08,16.720432972629887,2006_31.0,133,2006
2006-03-09,23.02596043018569,2006_32.0,133,2006
2006-03-10,19.250945253456997,2006_32.0,133,2006
2006-03-11,12.991074933827544,2006_32.0,133,2006
2006-03-12,0.0,2006_nan,133,2006
2006-03-13,18.900907196021645,2006_34.0,133,2006
2006-03-14,17.419817312683524,2006_34.0,133,2006
2006-03-15,10.681238819644454,2006_35.0,133,2006
2006-03-16,12.562174547246675,2006_35.0,133,2006
2006-03-17,0.0,2006_nan,133,2006
2006-03-18,0.0,2006_nan,133,2006
2006-03-19,13.596377898760217,2006_36.0,133,2006
2006-03-20,14.655485143688132,2006_36.0,133,2006
2006-03-21,15.931117906357676,2006_36.0,133,2006
2006-03-22,14.38500119021536,2006_36.0,133,2006
2006-03-23,10.222592115929752,2006_36.0,133,2006
2006-03-24,0.0,2006_nan,133,2006
2006-03-25,17.9905315367629,2006_39.0,133,2006
2006-03-26,21.759320740138,2006_37.0,133,2006
2006-03-27,24.237949909685177,2006_37.0,133,2006
2006-03-28,20.530036890211875,2006_37.0,133,2006
2006-03-29,14.5019111342995,2006_41.0,133,2006
2006-03-30,20.711281892283143,2006_41.0,133,2006
2006-03-31,17.616281360730245,2006_41.0,133,2006
2006-04-01,0.0,2006_nan,133,2006
2006-04-02,0.0,2006_nan,133,2006
2006-04-03,0.0,2006_nan,133,2006
2006-04-04,13.654486983393754,2006_45.0,133,2006
2006-04-05,12.325587559810131,2006_45.0,133,2006
2006-04-06,0.0,2006_nan,133,2006
2006-04-07,17.15140868366195,2006_44.0,133,2006
2006-04-08,18.22988562346771,2006_44.0,133,2006
2006-04-09,17.192915172685904,2006_47.0,133,2006
2006-04-10,9.023054583137458,2006_47.0,133,2006
2006-04-11,0.0,2006_nan,133,2006
2006-04-12,15.177775130572895,2006_46.0,133,2006
2006-04-13,18.611745322488098,2006_46.0,133,2006
2006-04-14,10.719978209400146,2006_49.0,133,2006
2006-04-15,7.841503195588878,2006_50.0,133,2006
2006-04-16,9.714137625386307,2006_50.0,133,2006
2006-04-17,0.0,2006_nan,133,2006
2006-04-18,12.997300907181137,2006_51.0,133,2006
2006-04-19,14.18853714216864,2006_48.0,133,2006
2006-04-20,10.362330628977068,2006_52.0,133,2006
2006-04-21,10.062792133187529,2006_52.0,133,2006
2006-04-22,0.0,2006_nan,133,2006
2006-04-23,0.0,2006_nan,133,2006
2006-04-24,0.0,2006_nan,133,2006
2006-04-25,0.0,2006_nan,133,2006
2006-04-26,0.0,2006_nan,133,2006
2006-04-27,11.469862111099596,2006_53.0,133,2006
2006-04-28,0.0,2006_nan,133,2006
2006-04-29,0.0,2006_nan,133,2006
2006-04-30,0.0,2006_nan,133,2006
2006-05-01,0.0,2006_nan,133,2006
2006-05-02,20.79982906886758,2006_55.0,133,2006
2006-05-03,0.0,2006_nan,133,2006
2006-05-04,19.97869236101034,2006_54.0,133,2006
2006-05-05,12.084849923471197,2006_56.0,133,2006
2006-05-06,0.0,2006_nan,133,2006
2006-05-07,0.0,2006_nan,133,2006
2006-05-08,0.0,2006_nan,133,2006
2006-05-09,11.16824829085886,2006_59.0,133,2006
2006-05-10,9.531509073680906,2006_59.0,133,2006
2006-05-11,0.0,2006_nan,133,2006
2006-05-12,0.0,2006_nan,133,2006
2006-05-13,0.0,2006_nan,133,2006
2006-05-14,10.081470053248308,2006_57.0,133,2006
2006-05-15,13.623357116625789,2006_57.0,133,2006
2006-05-16,11.480930508172651,2006_57.0,133,2006
2006-05-17,18.043798197676978,2006_60.0,133,2006
2006-05-18,23.172616691403665,2006_60.0,133,2006
2006-05-19,23.169849592135403,2006_60.0,133,2006
2006-05-20,19.526963405466297,2006_63.0,133,2006
2006-05-21,18.49345182876982,2006_62.0,133,2006
2006-05-22,19.439108003698927,2006_62.0,133,2006
2006-05-23,16.79376110323887,2006_64.0,133,2006
2006-05-24,18.319124574869218,2006_66.0,133,2006
2006-05-25,9.833122893921644,2006_66.0,133,2006
2006-05-26,0.0,2006_nan,133,2006
2006-05-27,14.882387283685752,2006_65.0,133,2006
2006-05-28,12.544880176820028,2006_65.0,133,2006
2006-05-29,18.67677215529229,2006_67.0,133,2006
2006-05-30,17.20744244384429,2006_67.0,133,2006
2006-05-31,0.0,2006_nan,133,2006
2006-06-01,0.0,2006_nan,133,2006
2006-06-02,0.0,2006_nan,133,2006
2006-06-03,0.0,2006_nan,133,2006
2006-06-04,0.0,2006_nan,133,2006
2006-06-05,0.0,2006_nan,133,2006
2006-06-06,0.0,2006_nan,133,2006
2006-06-07,0.0,2006_nan,133,2006
2006-06-08,0.0,2006_nan,133,2006
